Arrival_Date,Modal_Price
2016-01-31,75516.12903225806
2016-02-29,74474.13793103448
2016-03-31,73580.64516129032
2016-04-30,75011.11111111111
2016-05-31,75634.40860215054
2016-06-30,76300.0
2016-07-31,77322.58064516129
2016-08-31,78935.48387096774
2016-09-30,79133.33333333333
2016-10-31,79722.22222222222
